AphiaID,Phylum,Class,_Order,Family,Genus,sr_Less_than_10,sr_11_to_20,sr_21_to_100,sr_101_to_200,sr_201_to_500,sr_More_than_500,m_Soft,m_Tunic,m_Exoskeleton,m_Crustose,m_Cushion,m_Stalked,l_Less_than_1,l_1_to_3,l_3_to_10,l_More_than_10,ed_Asexual,ed_Sexual_pelagic,ed_Sexual_benthic,ed_Sexual_brooded,ld_Pelagic_planktotrophic,ld_Pelagic_lecithotrophic,ld_Benthic_direct,lh_Tube_dwelling,lh_Burrow_dwelling,lh_Free_living,lh_Crevice_hole_under_stones,lh_Epi_endo_biotic,lh_Attached_to_substratum,sp_Surface,sp_Shallow_infauna_0_to_5cm,sp_Mid_depth_infauna_5_to_10cm,sp_Deep_infauna_more_than_10cm,f_Suspension,f_Surface_deposit,f_Subsurface_deposit,f_Scavenger,f_Predator,f_Parasite,mob_Sessile,mob_Swim,mob_Crawl_creep_climb,mob_Burrower,b_Diffusive_mixing,b_Surface_deposition,b_Upward_conveyor,b_Downward_conveyer,b_None
110426,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Petalosarsia,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,1,1,1,0,0,0
110427,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,1,0,0,2,2,0,0,0,0,0,3,0,2,1,1,0,0,0
1137,Arthropoda,Malacostraca,Cumacea,,,1,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,3,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0
106978,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,3,2,2,0,0,0
106875,Arthropoda,Malacostraca,Decapoda,Atelecyclidae,Atelecyclus,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0
107067,Arthropoda,Malacostraca,Decapoda,Axiidae,Axius,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,2,2,0,0,0
107071,Arthropoda,Malacostraca,Decapoda,Axiidae,Calocaris,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,0,0,3,1,1,3,1,1,0,0,0,3,3,3,0,3,1,0
107072,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,0,3,0,0
106876,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,0,0,0,3,0,1,1,0,0,0
106922,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,1,1,0,0,0
106929,Arthropoda,Malacostraca,Decapoda,Carcinidae,Portumnus,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,3,0,0,0,0,1,3,0,0,3,3,3,1,1,0,0,0
557511,Arthropoda,Malacostraca,Decapoda,Carcinidae,,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,1,3,1,0,0,3,1,1,0,0,0,0,1,3,0,0,1,3,1,1,1,0,0,0
106877,Arthropoda,Malacostraca,Decapoda,Corystidae,Corystes,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0
107007,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
107010,Arthropoda,Malacostraca,Decapoda,Crangonidae,Philocheras,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0
107011,Arthropoda,Malacostraca,Decapoda,Crangonidae,Pontophilus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
107012,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sabinea,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,1,0,0,0
106782,Arthropoda,Malacostraca,Decapoda,Crangonidae,,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0
106912,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pisa,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
106834,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0
106918,Arthropoda,Malacostraca,Decapoda,Geryonidae,Geryon,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,1,1,0,0,0,3,3,0,0,0,3,3,1,1,0,0,0
106888,Arthropoda,Malacostraca,Decapoda,Goneplacidae,Goneplax,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,3,0,0,0,0
106987,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,3,0,0,1,0,0,0
106897,Arthropoda,Malacostraca,Decapoda,Inachidae,Achaeus,1,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
106899,Arthropoda,Malacostraca,Decapoda,Inachidae,Dorhynchus,0,3,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
106905,Arthropoda,Malacostraca,Decapoda,Inachidae,Inachus,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
205077,Arthropoda,Malacostraca,Decapoda,Inachidae,Macropodia,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
148427,Arthropoda,Malacostraca,Decapoda,Inachidae,,1,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,1,1,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
107077,Arthropoda,Malacostraca,Decapoda,Laomediidae,Jaxea,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,3,3,3,0,3,3,0
106889,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Ebalia,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,1,0,1,0,0,0
106845,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
106901,Arthropoda,Malacostraca,Decapoda,Majidae,Eurynome,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
106909,Arthropoda,Malacostraca,Decapoda,Majidae,Maja,0,0,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,1,0,0,0
106760,Arthropoda,Malacostraca,Decapoda,Majidae,,1,1,1,1,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,1,0,0,0
106835,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,2,3,3,0,0,3,1,0,0,1,0,0,3,3,0,0,0,3,1,1,1,0,0,0
106863,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephrops,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,3,1,0,0,3,3,0,0,3,3,3,3,3,0,0,0
106903,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,1,0,0,3,0,0,0,0,1,0,3,3,0,0,0,3,0,0,1,0,0,0
106849,Arthropoda,Malacostraca,Decapoda,Paguridae,Anapagurus,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,2,2,0,3,3,0,0,0,3,0,0,2,0,0,0
106854,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,3,0,0,2,0,0,0
106738,Arthropoda,Malacostraca,Decapoda,Paguridae,,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,1,1,0,3,3,0,0,0,3,0,0,2,0,0,0
107032,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemon,0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,0
158350,Arthropoda,Malacostraca,Decapoda,Pandalidae,Atlantopandalus,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0
107041,Arthropoda,Malacostraca,Decapoda,Pandalidae,Dichelopandalus,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0
107043,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalina,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0
107044,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,0,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,0
106789,Arthropoda,Malacostraca,Decapoda,Pandalidae,,0,0,1,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,3,0,0,3,0,0,0,1,0,0,0
106941,Arthropoda,Malacostraca,Decapoda,Pilumnidae,Pilumnus,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,3,3,0,0,0,3,0,1,1,0,0,0
106976,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnotheres,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1
106925,Arthropoda,Malacostraca,Decapoda,Polybiidae,Liocarcinus,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,1,1,0,0,0
106926,Arthropoda,Malacostraca,Decapoda,Polybiidae,Macropipus,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,1,1,0,0,0
106927,Arthropoda,Malacostraca,Decapoda,Polybiidae,Necora,0,0,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0,1,0,0,0
557512,Arthropoda,Malacostraca,Decapoda,Polybiidae,,0,1,1,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,3,3,0,0,3,3,0,1,1,0,0,0
106837,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pisidia,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0
107054,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,1,1,0,0,0
106826,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Solenocera,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0,1,0,0,0
106880,Arthropoda,Malacostraca,Decapoda,Thiidae,Thia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0
106986,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,3,0,0,3,3,0,0,1,0,0,0
106994,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,3,0,0,3,3,0,0,1,0,0,0
883967,Arthropoda,Malacostraca,Decapoda,Thoridae,,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,3,0,0,1,0,0,0
107079,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,3,3,0,3,3,0
106950,Arthropoda,Malacostraca,Decapoda,Xanthidae,Monodaeus,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,3,3,3,0,0,3,3,3,3,0,1,0,1,3,0,0,0,3,3,3,1,0,0,0
106957,Arthropoda,Malacostraca,Decapoda,Xanthidae,Xantho,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,1
106769,Arthropoda,Malacostraca,Decapoda,Xanthidae,,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,1,3,1,0,0,3,1,1,1,0,1,0,1,1,0,0,0,3,1,1,1,0,0,1
110677,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nyctiphanes,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0
118288,Arthropoda,Malacostraca,Isopoda,Anthuridae,Anthura,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
118445,Arthropoda,Malacostraca,Isopoda,Arcturidae,Astacilla,1,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,1,0,3,0,0,0,1,3,0,0,0,0,0,1,3,0,0,1,0,0,0
118186,Arthropoda,Malacostraca,Isopoda,Bopyridae,Pseudione,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
1195,Arthropoda,Malacostraca,Isopoda,Bopyridae,,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
118399,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Cirolana,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,3,0,3,3,0,0,1,0,0,1
118400,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Conilera,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
118401,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,3,0,1,1,0,0,0
118404,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Natatolana,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0,3,3,0,0,0,3,3,0,0,0,0,0,3,1,0,0,3,3,0,1,1,0,0,0
118273,Arthropoda,Malacostraca,Isopoda,Cirolanidae,,1,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0,1,3,0,1,0,3,1,0,0,0,0,0,1,1,1,0,1,3,0,1,1,0,0,1
118437,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Gnathia,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,1
118453,Arthropoda,Malacostraca,Isopoda,Holognathidae,Cleantis,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,2,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0
118454,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
118283,Arthropoda,Malacostraca,Isopoda,Idoteidae,,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
118178,Arthropoda,Malacostraca,Isopoda,Ionidae,Ione,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
118258,Arthropoda,Malacostraca,Isopoda,Janiridae,,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,1,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,1
118374,Arthropoda,Malacostraca,Isopoda,Munnidae,Munna,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
118355,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Pseudarachna,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
118388,Arthropoda,Malacostraca,Isopoda,Paramunnidae,Pleurogonium,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
118426,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Cymodoce,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
1131,Arthropoda,Malacostraca,Isopoda,,,1,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,1,1,1,1,0,3,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
147031,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Nebalia,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
147143,Arthropoda,Malacostraca,Leptostraca,Nebaliidae,Sarsinebalia,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
119834,Arthropoda,Malacostraca,Mysida,Mysidae,Anchialina,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,3,0,0,1,0,0,0
119859,Arthropoda,Malacostraca,Mysida,Mysidae,Gastrosaccus,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,1,0,0,3,3,0,1,0,0,0,3,3,1,1,1,0,0,0
119863,Arthropoda,Malacostraca,Mysida,Mysidae,Heteromysis,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,1,3,0,3,0,3,1,0,0,3,0,0,0,0,0,0,3,3,0,0,1,0,0,1
119876,Arthropoda,Malacostraca,Mysida,Mysidae,Mesopodopsis,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,1,0,0,0
119885,Arthropoda,Malacostraca,Mysida,Mysidae,Mysidopsis,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,1,0,0,1
119905,Arthropoda,Malacostraca,Mysida,Mysidae,Schistomysis,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,1,0,0,0
119822,Arthropoda,Malacostraca,Mysida,Mysidae,,1,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,0,3,3,1,0,1,0,0,0
136112,Arthropoda,Malacostraca,Stomatopoda,Squillidae,Rissoides,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,3,3,3,3,1,0,0,0
136205,Arthropoda,Malacostraca,Tanaidacea,Akanthophoreidae,Akanthophoreus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
136185,Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Apseudes,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,0,0,0
136229,Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
136232,Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Pseudoparatanais,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
136206,Arthropoda,Malacostraca,Tanaidacea,Tanaellidae,Araphura,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
136253,Arthropoda,Malacostraca,Tanaidacea,Tanaididae,Tanais,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
136233,Arthropoda,Malacostraca,Tanaidacea,Tanaopsidae,Tanaopsis,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
136256,Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,Typhlotanais,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,3,0,0,1,0,0,0
